university,academic_year,academic_year_label,department_code,course_number,title,description,broad_area,level,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal,cross_listed,deduplicated
Georgetown University,2005,2004-05,ACCT,001,Principles of Accounting,A survey of financial accounting for nonbusiness students. Major emphasis is on the uses and limitations of financial statements. Emphasis is placed on applying the financial statement analysis skills taught in the course to (1) interpreting annual reports of publicly traded companies; (2) using online stock screening and analysis software; and (3) understanding SEC enforcement actions and articles from the business press.,Professional,undergraduate,0,0,0,0,0,1
Georgetown University,2005,2004-05,ACCT,101,Accounting I and II,"An introduction to financial and managerial accounting designed to provide a basic understanding of the fundamental concepts, choices, and procedures underlying the preparation and analysis of financial statements. Topics covered in Accounting I include: basic accounting principles; uses and limitations of accounting information; basic measurement, timing and definitional issues as they relate to balance sheet and income statement accounts. Topics covered in Accounting II include: fixed and variable costs, standard costing, break-even analysis, and variance analysis. Laboratory attendance is required.",Professional,undergraduate,0,0,0,0,0,1
Georgetown University,2005,2004-05,ACCT,102,Accounting I and II,"An introduction to financial and managerial accounting designed to provide a basic understanding of the fundamental concepts, choices, and procedures underlying the preparation and analysis of financial statements. Topics covered in Accounting I include: basic accounting principles; uses and limitations of accounting information; basic measurement, timing and definitional issues as they relate to balance sheet and income statement accounts. Topics covered in Accounting II include: fixed and variable costs, standard costing, break-even analysis, and variance analysis. Laboratory attendance is required.",Professional,undergraduate,0,0,0,0,0,1
Georgetown University,2005,2004-05,ACCT,181,Business Law I: Legal Environment,"A survey course designed to focus attention on the legal environment of business. The course will develop the student's ability to apply conceptual knowledge to actual law cases. The use of the case study and briefing method makes the student sort out relevant and important facts, or issues and reach conclusions based on established rules, regulations, and principles. An essential element of the course will be directed to consideration of the principles of inquiry, objectivity, and regard for matters of public policy and legal ethics. Formerly offered as 231.",Professional,undergraduate,0,0,0,0,0,1
Georgetown University,2005,2004-05,ACCT,201,Intermediate Accounting I and II,"Combines a detailed examination of currently accepted accounting principles and procedures with an investigation of the economic reasons for (and consequences of) particular accounting treatments. Topics include generally accepted accounting principles, alternative accounting principles and procedures, and refinement of skills in the analysis of complex transactions. Prerequisites: Accounting 102.",Professional,undergraduate,0,0,0,0,0,1
Georgetown University,2005,2004-05,ACCT,202,Intermediate Accounting I and II,"Combines a detailed examination of currently accepted accounting principles and procedures with an investigation of the economic reasons for (and consequences of) particular accounting treatments. Topics include generally accepted accounting principles, alternative accounting principles and procedures, and refinement of skills in the analysis of complex transactions. Prerequisites: Accounting 102.",Professional,undergraduate,0,0,0,0,0,1
Georgetown University,2005,2004-05,ACCT,211,Cost/Managerial Accounting I,"Cost accounting concepts are emphasized in combination with the uses of accounting data for managerial decision making, planning, and control. Cost-volume-profit relationships, budgeting, absorption versus direct (variable) costing, cost allocation, inventory control, standard costing, variance analysis, transfer pricing, and international issues are covered. Learning tools include case studies and a business management game using managerial accounting data for making marketing, production, and financial decisions. Prerequisite: Accounting 102. Spring.",Professional,undergraduate,0,0,0,0,0,1
Georgetown University,2005,2004-05,ACCT,251,Advanced Accounting,"This course emphasizes understanding and interpreting the accounting for business combinations. Issues addressed include use of the cost, equity and partial equity methods; noncontrolling interests; acquisitions made during the year; accounting for intercompany transactions in inventory, land, long-lived assets and debt; and reciprocal shareholdings. The reasons mergers succeed or fail are also explored. One other topic such as governmental accounting or the accounting for foreign currencies is also included in the course. Fall.",Professional,undergraduate,1,0,0,0,0,1
Georgetown University,2005,2004-05,ACCT,271,Auditing I,"Theory and practice of auditing. Topics include: generally accepted auditing standards, ethics, legal liability, procedures of the independent auditor, use of the computer for auditing, preparation of audit reports, Foreign Corrupt Practices Act, compilation and review, the regulatory environment, and an introduction to operational auditing. Prerequisite: Accounting 202. Fall.",Professional,undergraduate,0,0,0,0,0,1
Georgetown University,2005,2004-05,ACCT,281,Business Law II,"This course is designed to build on the level of knowledge obtained in the Business Law I course. The emphasis in Law II is on the business sector and such areas as Agency, Partnerships, and Corporations. In addition, the student will develop an understanding of the principal areas of law and regulation affecting business transactions in order to have a better understanding of the business management role. Subjects such as insurance, property, and unfair business practices will be reviewed. The case study and briefing method is utilized. Note: This course is a requirement for the New York State CPA exam. Spring.",Professional,undergraduate,0,0,0,0,0,1
